phase,task,model,arm,seed,metric,value
core,cluener,qwen3_06b_base,hidden_input,6102,native_eos_pct,99.85107967237528
core,cluener,qwen3_06b_base,hidden_input,6102,capped_pct,0.14892032762472077
core,cluener,qwen3_06b_base,hidden_input,6102,mean_generated_tokens,39.87490692479523
core,cluener,qwen3_06b_base,hidden_output,6100,primary,60.94758381866835
core,cluener,qwen3_06b_base,hidden_output,6100,span_precision_pct,59.0064004876562
core,cluener,qwen3_06b_base,hidden_output,6100,span_recall_pct,63.020833333333336
core,cluener,qwen3_06b_base,hidden_output,6100,text_micro_f1,61.57720761844798
core,cluener,qwen3_06b_base,hidden_output,6100,content_correct,31.571109456440805
core,cluener,qwen3_06b_base,hidden_output,6100,schema_valid,97.46835443037975
core,cluener,qwen3_06b_base,hidden_output,6100,strict_json,99.18093819806404
core,cluener,qwen3_06b_base,hidden_output,6100,native_eos_pct,99.2553983618764
core,cluener,qwen3_06b_base,hidden_output,6100,capped_pct,0.7446016381236039
core,cluener,qwen3_06b_base,hidden_output,6100,mean_generated_tokens,43.393894266567386
core,cluener,qwen3_06b_base,hidden_output,6101,primary,62.749445676274945
core,cluener,qwen3_06b_base,hidden_output,6101,span_precision_pct,61.10425663170882
core,cluener,qwen3_06b_base,hidden_output,6101,span_recall_pct,64.48567708333333
core,cluener,qwen3_06b_base,hidden_output,6101,text_micro_f1,63.38295850490972
core,cluener,qwen3_06b_base,hidden_output,6101,content_correct,30.8265078183172
core,cluener,qwen3_06b_base,hidden_output,6101,schema_valid,97.69173492181683
core,cluener,qwen3_06b_base,hidden_output,6101,strict_json,99.55323901712583
core,cluener,qwen3_06b_base,hidden_output,6101,native_eos_pct,99.55323901712583
core,cluener,qwen3_06b_base,hidden_output,6101,capped_pct,0.4467609828741623
core,cluener,qwen3_06b_base,hidden_output,6101,mean_generated_tokens,41.48920327624721
core,cluener,qwen3_06b_base,hidden_output,6102,primary,63.09504598999516
core,cluener,qwen3_06b_base,hidden_output,6102,span_precision_pct,62.56
core,cluener,qwen3_06b_base,hidden_output,6102,span_recall_pct,63.639322916666664
core,cluener,qwen3_06b_base,hidden_output,6102,text_micro_f1,63.80506696788769
core,cluener,qwen3_06b_base,hidden_output,6102,content_correct,32.762472077438574
core,cluener,qwen3_06b_base,hidden_output,6102,schema_valid,98.13849590469098
core,cluener,qwen3_06b_base,hidden_output,6102,strict_json,99.70215934475056
core,cluener,qwen3_06b_base,hidden_output,6102,native_eos_pct,99.70215934475056
core,cluener,qwen3_06b_base,hidden_output,6102,capped_pct,0.29784065524944153
core,cluener,qwen3_06b_base,hidden_output,6102,mean_generated_tokens,39.27475800446761
core,cluener,qwen3_06b_base,hidden_both,6100,primary,60.887222742892845
core,cluener,qwen3_06b_base,hidden_both,6100,span_precision_pct,58.528528528528525
core,cluener,qwen3_06b_base,hidden_both,6100,span_recall_pct,63.444010416666664
core,cluener,qwen3_06b_base,hidden_both,6100,text_micro_f1,61.57450796626054
core,cluener,qwen3_06b_base,hidden_both,6100,content_correct,31.198808637379003
core,cluener,qwen3_06b_base,hidden_both,6100,schema_valid,97.61727475800447
core,cluener,qwen3_06b_base,hidden_both,6100,strict_json,98.95755770662696
core,cluener,qwen3_06b_base,hidden_both,6100,native_eos_pct,99.03201787043932
core,cluener,qwen3_06b_base,hidden_both,6100,capped_pct,0.9679821295606851
core,cluener,qwen3_06b_base,hidden_both,6100,mean_generated_tokens,45.06999255398362
core,cluener,qwen3_06b_base,hidden_both,6101,primary,62.58309591642925
core,cluener,qwen3_06b_base,hidden_both,6101,span_precision_pct,60.905730129390015
core,cluener,qwen3_06b_base,hidden_both,6101,span_recall_pct,64.35546875
core,cluener,qwen3_06b_base,hidden_both,6101,text_micro_f1,63.27951883507439
core,cluener,qwen3_06b_base,hidden_both,6101,content_correct,31.12434847356664
core,cluener,qwen3_06b_base,hidden_both,6101,schema_valid,97.69173492181683
core,cluener,qwen3_06b_base,hidden_both,6101,strict_json,99.47877885331347
core,cluener,qwen3_06b_base,hidden_both,6101,native_eos_pct,99.47877885331347
core,cluener,qwen3_06b_base,hidden_both,6101,capped_pct,0.5212211466865228
core,cluener,qwen3_06b_base,hidden_both,6101,mean_generated_tokens,41.908413998510795
core,cluener,qwen3_06b_base,hidden_both,6102,primary,62.63074484944533
core,cluener,qwen3_06b_base,hidden_both,6102,span_precision_pct,61.02532427424336
core,cluener,qwen3_06b_base,hidden_both,6102,span_recall_pct,64.32291666666667
core,cluener,qwen3_06b_base,hidden_both,6102,text_micro_f1,63.359746434231376
core,cluener,qwen3_06b_base,hidden_both,6102,content_correct,32.09233060312733
core,cluener,qwen3_06b_base,hidden_both,6102,schema_valid,97.98957557706628
core,cluener,qwen3_06b_base,hidden_both,6102,strict_json,99.70215934475056
core,cluener,qwen3_06b_base,hidden_both,6102,native_eos_pct,99.77661950856292
core,cluener,qwen3_06b_base,hidden_both,6102,capped_pct,0.22338049143708116
core,cluener,qwen3_06b_base,hidden_both,6102,mean_generated_tokens,40.21667907669397
core,cluener,qwen3_06b_base,input,6100,primary,28.895265423242467
core,cluener,qwen3_06b_base,input,6100,span_precision_pct,25.833760903027194
core,cluener,qwen3_06b_base,input,6100,span_recall_pct,32.779947916666664
core,cluener,qwen3_06b_base,input,6100,text_micro_f1,29.44045911047346
core,cluener,qwen3_06b_base,input,6100,content_correct,10.573343261355175
core,cluener,qwen3_06b_base,input,6100,schema_valid,92.33060312732688
core,cluener,qwen3_06b_base,input,6100,strict_json,99.2553983618764
core,cluener,qwen3_06b_base,input,6100,native_eos_pct,99.47877885331347
core,cluener,qwen3_06b_base,input,6100,capped_pct,0.5212211466865228
core,cluener,qwen3_06b_base,input,6100,mean_generated_tokens,48.6656738644825
core,cluener,qwen3_06b_base,input,6101,primary,31.01034692635423
core,cluener,qwen3_06b_base,input,6101,span_precision_pct,29.114285714285714
core,cluener,qwen3_06b_base,input,6101,span_recall_pct,33.170572916666664
core,cluener,qwen3_06b_base,input,6101,text_micro_f1,31.679853925745586
core,cluener,qwen3_06b_base,input,6101,content_correct,10.945644080416978
core,cluener,qwen3_06b_base,input,6101,schema_valid,90.9903201787044
core,cluener,qwen3_06b_base,input,6101,strict_json,99.18093819806404
core,cluener,qwen3_06b_base,input,6101,native_eos_pct,99.47877885331347
core,cluener,qwen3_06b_base,input,6101,capped_pct,0.5212211466865228
core,cluener,qwen3_06b_base,input,6101,mean_generated_tokens,44.18391660461653
core,cluener,qwen3_06b_base,input,6102,primary,30.963233059860226
core,cluener,qwen3_06b_base,input,6102,span_precision_pct,29.03133903133903
core,cluener,qwen3_06b_base,input,6102,span_recall_pct,33.170572916666664
core,cluener,qwen3_06b_base,input,6102,text_micro_f1,31.662108781525372
core,cluener,qwen3_06b_base,input,6102,content_correct,9.903201787043932
core,cluener,qwen3_06b_base,input,6102,schema_valid,91.66046165301563
core,cluener,qwen3_06b_base,input,6102,strict_json,99.03201787043932
core,cluener,qwen3_06b_base,input,6102,native_eos_pct,99.55323901712583
core,cluener,qwen3_06b_base,input,6102,capped_pct,0.4467609828741623
core,cluener,qwen3_06b_base,input,6102,mean_generated_tokens,44.342516753536856
core,cluener,qwen3_06b_base,output,6100,primary,19.25580252978018
core,cluener,qwen3_06b_base,output,6100,span_precision_pct,15.460461447446264
core,cluener,qwen3_06b_base,output,6100,span_recall_pct,25.520833333333332
core,cluener,qwen3_06b_base,output,6100,text_micro_f1,19.69790003684146
core,cluener,qwen3_06b_base,output,6100,content_correct,7.594936708860759
core,cluener,qwen3_06b_base,output,6100,schema_valid,83.84214445271779
core,cluener,qwen3_06b_base,output,6100,strict_json,97.24497393894266
core,cluener,qwen3_06b_base,output,6100,native_eos_pct,97.69173492181683
core,cluener,qwen3_06b_base,output,6100,capped_pct,2.308265078183172
core,cluener,qwen3_06b_base,output,6100,mean_generated_tokens,69.64408041697692
core,cluener,qwen3_06b_base,output,6101,primary,19.07864122847836
core,cluener,qwen3_06b_base,output,6101,span_precision_pct,14.844315713251268
core,cluener,qwen3_06b_base,output,6101,span_recall_pct,26.692708333333332
core,cluener,qwen3_06b_base,output,6101,text_micro_f1,19.520707305723594
core,cluener,qwen3_06b_base,output,6101,content_correct,7.594936708860759
core,cluener,qwen3_06b_base,output,6101,schema_valid,83.69322412509308
core,cluener,qwen3_06b_base,output,6101,strict_json,94.19210722263588
core,cluener,qwen3_06b_base,output,6101,native_eos_pct,94.3410275502606
core,cluener,qwen3_06b_base,output,6101,capped_pct,5.658972449739389
core,cluener,qwen3_06b_base,output,6101,mean_generated_tokens,90.89352196574832
core,cluener,qwen3_06b_base,output,6102,primary,18.014010897364617
core,cluener,qwen3_06b_base,output,6102,span_precision_pct,13.680121601080899
core,cluener,qwen3_06b_base,output,6102,span_recall_pct,26.3671875
core,cluener,qwen3_06b_base,output,6102,text_micro_f1,18.414322250639387
core,cluener,qwen3_06b_base,output,6102,content_correct,6.999255398361877
core,cluener,qwen3_06b_base,output,6102,schema_valid,80.49143708116158
core,cluener,qwen3_06b_base,output,6102,strict_json,94.3410275502606
core,cluener,qwen3_06b_base,output,6102,native_eos_pct,94.71332836932241
core,cluener,qwen3_06b_base,output,6102,capped_pct,5.286671630677588
core,cluener,qwen3_06b_base,output,6102,mean_generated_tokens,93.28220402084885
core,cluener,qwen3_06b_base,both,6100,primary,36.311322111926344
core,cluener,qwen3_06b_base,both,6100,span_precision_pct,32.53415828821861
core,cluener,qwen3_06b_base,both,6100,span_recall_pct,41.080729166666664
core,cluener,qwen3_06b_base,both,6100,text_micro_f1,37.03064307293914
core,cluener,qwen3_06b_base,both,6100,content_correct,11.913626209977663
core,cluener,qwen3_06b_base,both,6100,schema_valid,93.29858525688756
core,cluener,qwen3_06b_base,both,6100,strict_json,99.6276991809382
core,cluener,qwen3_06b_base,both,6100,native_eos_pct,99.6276991809382
core,cluener,qwen3_06b_base,both,6100,capped_pct,0.37230081906180196
core,cluener,qwen3_06b_base,both,6100,mean_generated_tokens,47.26135517498138
core,cluener,qwen3_06b_base,both,6101,primary,37.35432117451188
core,cluener,qwen3_06b_base,both,6101,span_precision_pct,34.908062234794905
core,cluener,qwen3_06b_base,both,6101,span_recall_pct,40.169270833333336
core,cluener,qwen3_06b_base,both,6101,text_micro_f1,37.99001059482367
core,cluener,qwen3_06b_base,both,6101,content_correct,13.253909158600148
core,cluener,qwen3_06b_base,both,6101,schema_valid,93.37304542069992
core,cluener,qwen3_06b_base,both,6101,strict_json,99.10647803425168
core,cluener,qwen3_06b_base,both,6101,native_eos_pct,99.18093819806404
core,cluener,qwen3_06b_base,both,6101,capped_pct,0.8190618019359642
core,cluener,qwen3_06b_base,both,6101,mean_generated_tokens,46.11392405063291
core,cluener,qwen3_06b_base,both,6102,primary,38.01101768628588
core,cluener,qwen3_06b_base,both,6102,span_precision_pct,34.26555148980658
core,cluener,qwen3_06b_base,both,6102,span_recall_pct,42.67578125
core,cluener,qwen3_06b_base,both,6102,text_micro_f1,38.6778776456944
core,cluener,qwen3_06b_base,both,6102,content_correct,12.137006701414743
core,cluener,qwen3_06b_base,both,6102,schema_valid,93.52196574832465
core,cluener,qwen3_06b_base,both,6102,strict_json,99.47877885331347
core,cluener,qwen3_06b_base,both,6102,native_eos_pct,99.55323901712583
core,cluener,qwen3_06b_base,both,6102,capped_pct,0.4467609828741623
core,cluener,qwen3_06b_base,both,6102,mean_generated_tokens,47.24199553239017
core,cluener,qwen3_17b_base,base,,primary,22.844383373411198
core,cluener,qwen3_17b_base,base,,span_precision_pct,24.181818181818183
core,cluener,qwen3_17b_base,base,,span_recall_pct,21.647135416666668
core,cluener,qwen3_17b_base,base,,text_micro_f1,23.497080041222947
core,cluener,qwen3_17b_base,base,,content_correct,5.435591958302308
core,cluener,qwen3_17b_base,base,,schema_valid,90.3946388682055
core,cluener,qwen3_17b_base,base,,strict_json,30.454206999255398
core,cluener,qwen3_17b_base,base,,native_eos_pct,44.00595681310499
core,cluener,qwen3_17b_base,base,,capped_pct,55.99404318689501
core,cluener,qwen3_17b_base,base,,mean_generated_tokens,351.6016381236039
core,cluener,qwen3_17b_base,hidden,6100,primary,64.08360128617363
core,cluener,qwen3_17b_base,hidden,6100,span_precision_pct,63.31003811944092
core,cluener,qwen3_17b_base,hidden,6100,span_recall_pct,64.87630208333333
core,cluener,qwen3_17b_base,hidden,6100,text_micro_f1,64.79099678456592
core,cluener,qwen3_17b_base,hidden,6100,content_correct,31.794489947877885
core,cluener,qwen3_17b_base,hidden,6100,schema_valid,96.72375279225615
core,cluener,qwen3_17b_base,hidden,6100,strict_json,99.55323901712583
core,cluener,qwen3_17b_base,hidden,6100,native_eos_pct,99.55323901712583
core,cluener,qwen3_17b_base,hidden,6100,capped_pct,0.4467609828741623
core,cluener,qwen3_17b_base,hidden,6100,mean_generated_tokens,40.38942665673864
core,cluener,qwen3_17b_base,hidden,6101,primary,63.80407124681934
core,cluener,qwen3_17b_base,hidden,6101,span_precision_pct,62.375621890547265
core,cluener,qwen3_17b_base,hidden,6101,span_recall_pct,65.29947916666667
core,cluener,qwen3_17b_base,hidden,6101,text_micro_f1,64.44020356234097
core,cluener,qwen3_17b_base,hidden,6101,content_correct,31.645569620253166
core,cluener,qwen3_17b_base,hidden,6101,schema_valid,97.31943410275503
core,cluener,qwen3_17b_base,hidden,6101,strict_json,99.6276991809382
core,cluener,qwen3_17b_base,hidden,6101,native_eos_pct,99.6276991809382
core,cluener,qwen3_17b_base,hidden,6101,capped_pct,0.37230081906180196
core,cluener,qwen3_17b_base,hidden,6101,mean_generated_tokens,40.61876396128071
core,cluener,qwen3_17b_base,hidden,6102,primary,64.45362134688692
core,cluener,qwen3_17b_base,hidden,6102,span_precision_pct,62.93424317617866
core,cluener,qwen3_17b_base,hidden,6102,span_recall_pct,66.04817708333333
core,cluener,qwen3_17b_base,hidden,6102,text_micro_f1,65.18424396442185
core,cluener,qwen3_17b_base,hidden,6102,content_correct,31.943410275502607
core,cluener,qwen3_17b_base,hidden,6102,schema_valid,97.24497393894266
core,cluener,qwen3_17b_base,hidden,6102,strict_json,99.85107967237528
core,cluener,qwen3_17b_base,hidden,6102,native_eos_pct,99.85107967237528
core,cluener,qwen3_17b_base,hidden,6102,capped_pct,0.14892032762472077
core,cluener,qwen3_17b_base,hidden,6102,mean_generated_tokens,39.63216679076694
core,cluener,qwen3_17b_base,hidden_budget,6100,primary,64.28917218008714
core,cluener,qwen3_17b_base,hidden_budget,6100,span_precision_pct,63.744
core,cluener,qwen3_17b_base,hidden_budget,6100,span_recall_pct,64.84375
core,cluener,qwen3_17b_base,hidden_budget,6100,text_micro_f1,64.96691947716637
core,cluener,qwen3_17b_base,hidden_budget,6100,content_correct,32.241250930752045
core,cluener,qwen3_17b_base,hidden_budget,6100,schema_valid,96.7982129560685
core,cluener,qwen3_17b_base,hidden_budget,6100,strict_json,99.47877885331347
core,cluener,qwen3_17b_base,hidden_budget,6100,native_eos_pct,99.47877885331347
core,cluener,qwen3_17b_base,hidden_budget,6100,capped_pct,0.5212211466865228
core,cluener,qwen3_17b_base,hidden_budget,6100,mean_generated_tokens,40.54132539091586
core,cluener,qwen3_17b_base,hidden_budget,6101,primary,64.0215838755753
core,cluener,qwen3_17b_base,hidden_budget,6101,span_precision_pct,62.46515949210282
core,cluener,qwen3_17b_base,hidden_budget,6101,span_recall_pct,65.65755208333333
core,cluener,qwen3_17b_base,hidden_budget,6101,text_micro_f1,64.71988573242342
core,cluener,qwen3_17b_base,hidden_budget,6101,content_correct,31.943410275502607
core,cluener,qwen3_17b_base,hidden_budget,6101,schema_valid,97.46835443037975
core,cluener,qwen3_17b_base,hidden_budget,6101,strict_json,99.6276991809382
core,cluener,qwen3_17b_base,hidden_budget,6101,native_eos_pct,99.6276991809382
core,cluener,qwen3_17b_base,hidden_budget,6101,capped_pct,0.37230081906180196
core,cluener,qwen3_17b_base,hidden_budget,6101,mean_generated_tokens,40.743112434847355
core,cluener,qwen3_17b_base,hidden_budget,6102,primary,64.59627329192547
core,cluener,qwen3_17b_base,hidden_budget,6102,span_precision_pct,63.23666978484565
core,cluener,qwen3_17b_base,hidden_budget,6102,span_recall_pct,66.015625
core,cluener,qwen3_17b_base,hidden_budget,6102,text_micro_f1,65.3288740245262
core,cluener,qwen3_17b_base,hidden_budget,6102,content_correct,32.46463142218913
core,cluener,qwen3_17b_base,hidden_budget,6102,schema_valid,97.24497393894266
core,cluener,qwen3_17b_base,hidden_budget,6102,strict_json,99.77661950856292
core,cluener,qwen3_17b_base,hidden_budget,6102,native_eos_pct,99.77661950856292
core,cluener,qwen3_17b_base,hidden_budget,6102,capped_pct,0.22338049143708116
core,cluener,qwen3_17b_base,hidden_budget,6102,mean_generated_tokens,39.83842144452718
core,cluener,qwen3_17b_base,hidden_input,6100,primary,65.67885327750041
core,cluener,qwen3_17b_base,hidden_input,6100,span_precision_pct,64.9984061204973
core,cluener,qwen3_17b_base,hidden_input,6100,span_recall_pct,66.37369791666667
core,cluener,qwen3_17b_base,hidden_input,6100,text_micro_f1,66.35529070703817
core,cluener,qwen3_17b_base,hidden_input,6100,content_correct,34.0282948622487
core,cluener,qwen3_17b_base,hidden_input,6100,schema_valid,96.50037230081907
